morph_id,morph,position,in_cells,in_forms,language_id
komnungthangtampakM21,n,post,1.pl.excl.2.sg.fut.neg; 2.pl.1.sg.fut.neg,komnungthangtampak110; komnungthangtampak131,komnungthangtampak
komnungthangtampakM22,n,pre,1.sg.2.pl.fut.aff; 1.pl.excl.2.sg.fut.aff; 1.pl.excl.2.sg.fut.aff; 1.pl.excl.2.sg.fut.aff; 1.pl.excl.2.pl.fut.aff; 1.pl.excl.2.pl.fut.aff; 1.pl.excl.2.pl.fut.aff; 1.pl.excl.3.sg.fut.aff; 1.pl.excl.3.sg.fut.aff; 1.pl.excl.3.pl.fut.aff; 1.pl.excl.3.pl.fut.aff; 1.pl.incl.3.pl.fut.aff; 2.sg.1.sg.fut.aff; 2.sg.1.pl.excl.fut.aff; 2.pl.1.sg.fut.aff; 2.pl.1.sg.fut.aff; 2.pl.1.sg.fut.aff; 2.pl.1.sg.fut.aff; 2.pl.1.pl.excl.fut.aff; 2.pl.1.pl.excl.fut.aff; 2.pl.1.pl.excl.fut.aff; 2.pl.1.pl.excl.fut.aff; 2.pl.3.sg.fut.aff; 2.pl.3.pl.fut.aff; 2.pl.3.pl.fut.aff; 3.pl.1.sg.fut.aff; 3.pl.1.sg.fut.aff; 3.pl.1.sg.fut.aff; 3.pl.1.pl.excl.fut.aff; 3.pl.1.pl.excl.fut.aff; 3.pl.1.pl.excl.fut.aff; 3.pl.1.pl.incl.fut.aff; 3.pl.1.pl.incl.fut.aff; 3.pl.2.sg.fut.aff; 3.pl.2.sg.fut.aff; 3.pl.2.pl.fut.aff; 3.pl.2.pl.fut.aff; 3.pl.2.pl.fut.aff; 3.pl.3.sg.fut.aff; 3.pl.3.sg.fut.aff; 3.pl.3.pl.fut.aff; 3.pl.3.pl.fut.aff; 1.pl.excl.2.sg.nfut.aff; 1.pl.excl.2.sg.nfut.aff; 1.pl.excl.2.pl.nfut.aff; 1.pl.excl.2.pl.nfut.aff; 1.pl.excl.2.pl.nfut.aff; 1.pl.excl.3.sg.nfut.aff; 1.pl.excl.3.pl.nfut.aff; 1.pl.excl.3.pl.nfut.aff; 1.pl.excl.3.pl.nfut.aff; 2.pl.1.sg.nfut.aff; 2.pl.1.sg.nfut.aff; 2.pl.1.pl.excl.nfut.aff; 2.pl.3.sg.nfut.aff; 2.pl.3.pl.nfut.aff; 3.pl.1.sg.nfut.aff; 3.pl.1.sg.nfut.aff; 3.pl.1.pl.excl.nfut.aff; 3.pl.1.pl.excl.nfut.aff; 3.pl.1.pl.excl.nfut.aff; 3.pl.1.pl.excl.nfut.aff; 3.pl.1.pl.incl.nfut.aff; 3.pl.1.pl.incl.nfut.aff; 3.pl.1.pl.incl.nfut.aff; 3.pl.2.sg.nfut.aff; 3.pl.2.sg.nfut.aff; 3.pl.2.pl.nfut.aff; 3.pl.2.pl.nfut.aff; 3.pl.3.sg.nfut.aff; 3.pl.3.pl.nfut.aff; 3.pl.3.pl.nfut.aff; 2.pl.1.pl.excl.nfut.neg,komnungthangtampak018; komnungthangtampak019; komnungthangtampak020; komnungthangtampak021; komnungthangtampak022; komnungthangtampak023; komnungthangtampak024; komnungthangtampak029; komnungthangtampak030; komnungthangtampak032; komnungthangtampak033; komnungthangtampak036; komnungthangtampak040; komnungthangtampak043; komnungthangtampak045; komnungthangtampak046; komnungthangtampak047; komnungthangtampak048; komnungthangtampak049; komnungthangtampak050; komnungthangtampak051; komnungthangtampak052; komnungthangtampak057; komnungthangtampak058; komnungthangtampak059; komnungthangtampak068; komnungthangtampak069; komnungthangtampak070; komnungthangtampak071; komnungthangtampak072; komnungthangtampak073; komnungthangtampak074; komnungthangtampak075; komnungthangtampak081; komnungthangtampak082; komnungthangtampak083; komnungthangtampak084; komnungthangtampak085; komnungthangtampak090; komnungthangtampak091; komnungthangtampak092; komnungthangtampak093; komnungthangtampak180; komnungthangtampak181; komnungthangtampak182; komnungthangtampak183; komnungthangtampak184; komnungthangtampak188; komnungthangtampak190; komnungthangtampak191; komnungthangtampak192; komnungthangtampak200; komnungthangtampak201; komnungthangtampak202; komnungthangtampak207; komnungthangtampak208; komnungthangtampak218; komnungthangtampak219; komnungthangtampak220; komnungthangtampak221; komnungthangtampak222; komnungthangtampak223; komnungthangtampak224; komnungthangtampak225; komnungthangtampak226; komnungthangtampak231; komnungthangtampak232; komnungthangtampak233; komnungthangtampak234; komnungthangtampak238; komnungthangtampak239; komnungthangtampak240; komnungthangtampak275,komnungthangtampak
komnungthangtampakM23,n a,pre,1.sg.2.sg.fut.aff; 1.sg.2.sg.fut.aff; 1.sg.2.pl.fut.aff; 1.pl.excl.2.sg.fut.aff; 1.pl.excl.2.sg.fut.aff; 1.pl.excl.2.pl.fut.aff; 1.pl.excl.2.pl.fut.aff; 1.pl.excl.2.pl.fut.aff; 2.sg.1.sg.fut.aff; 2.sg.1.sg.fut.aff; 2.sg.1.sg.fut.aff; 2.sg.1.pl.excl.fut.aff; 2.sg.1.pl.excl.fut.aff; 2.sg.1.pl.excl.fut.aff; 2.pl.1.sg.fut.aff; 2.pl.1.sg.fut.aff; 2.pl.1.sg.fut.aff; 2.pl.1.sg.fut.aff; 2.pl.1.pl.excl.fut.aff; 2.pl.1.pl.excl.fut.aff; 2.pl.1.pl.excl.fut.aff; 2.pl.1.pl.excl.fut.aff; 2.sg.3.sg.fut.aff; 2.sg.3.sg.fut.aff; 2.sg.3.pl.fut.aff; 2.sg.3.pl.fut.aff; 2.pl.3.sg.fut.aff; 2.pl.3.pl.fut.aff; 2.pl.3.pl.fut.aff; 3.sg.1.sg.fut.aff; 3.sg.1.pl.excl.fut.aff; 3.pl.1.sg.fut.aff; 3.pl.1.sg.fut.aff; 3.pl.1.pl.excl.fut.aff; 3.pl.1.pl.excl.fut.aff; 3.pl.1.pl.incl.fut.aff; 3.sg.2.sg.fut.aff; 3.sg.2.pl.fut.aff; 3.sg.2.pl.fut.aff; 3.sg.2.pl.fut.aff; 3.pl.2.sg.fut.aff; 3.pl.2.pl.fut.aff; 1.sg.2.sg.fut.neg; 1.sg.2.sg.fut.neg; 1.sg.2.pl.fut.neg; 1.sg.2.pl.fut.neg; 1.sg.2.pl.fut.neg; 1.sg.2.pl.fut.neg; 1.pl.excl.2.sg.fut.neg; 1.pl.excl.2.sg.fut.neg; 1.pl.excl.2.sg.fut.neg; 1.pl.excl.2.pl.fut.neg; 1.pl.excl.2.pl.fut.neg; 1.pl.incl.3.pl.fut.neg; 2.sg.1.sg.fut.neg; 2.sg.1.sg.fut.neg; 2.sg.1.pl.excl.fut.neg; 2.sg.1.pl.excl.fut.neg; 2.pl.1.sg.fut.neg; 2.pl.1.sg.fut.neg; 2.pl.1.pl.excl.fut.neg; 2.pl.1.pl.excl.fut.neg; 3.sg.1.sg.fut.neg; 3.sg.1.sg.fut.neg; 3.sg.1.pl.excl.fut.neg; 3.sg.1.pl.excl.fut.neg; 3.sg.1.pl.incl.fut.neg; 3.sg.1.pl.incl.fut.neg; 3.pl.1.sg.fut.neg; 3.pl.1.pl.excl.fut.neg; 3.pl.1.pl.excl.fut.neg; 3.pl.1.pl.incl.fut.neg; 3.pl.1.pl.incl.fut.neg; 3.sg.2.sg.fut.neg; 3.sg.2.sg.fut.neg; 3.sg.2.pl.fut.neg; 3.pl.2.sg.fut.neg; 3.pl.2.sg.fut.neg; 3.pl.2.pl.fut.neg; 3.pl.2.pl.fut.neg; 1.sg.2.sg.nfut.aff; 1.sg.2.pl.nfut.aff; 1.pl.excl.2.sg.nfut.aff; 1.pl.excl.2.pl.nfut.aff; 2.sg.1.sg.nfut.aff; 2.sg.1.sg.nfut.aff; 2.sg.1.pl.excl.nfut.aff; 2.sg.1.pl.excl.nfut.aff; 2.pl.1.sg.nfut.aff; 2.pl.1.sg.nfut.aff; 2.pl.1.pl.excl.nfut.aff; 2.pl.1.pl.excl.nfut.aff; 2.sg.3.sg.nfut.aff; 2.sg.3.pl.nfut.aff; 2.pl.3.sg.nfut.aff; 2.pl.3.pl.nfut.aff; 3.sg.1.sg.nfut.aff; 3.sg.1.pl.excl.nfut.aff; 3.sg.1.pl.incl.nfut.aff; 3.sg.1.pl.incl.nfut.aff; 3.pl.1.sg.nfut.aff; 3.pl.1.pl.excl.nfut.aff; 3.pl.1.pl.excl.nfut.aff; 3.pl.1.pl.incl.nfut.aff; 3.pl.1.pl.incl.nfut.aff; 3.sg.2.sg.nfut.aff; 3.sg.2.pl.nfut.aff; 3.pl.2.sg.nfut.aff; 3.pl.2.pl.nfut.aff; 1.sg.2.sg.nfut.neg; 1.sg.2.sg.nfut.neg; 1.sg.2.pl.nfut.neg; 1.pl.excl.2.sg.nfut.neg; 1.pl.excl.2.pl.nfut.neg; 1.pl.excl.2.pl.nfut.neg; 1.pl.excl.2.pl.nfut.neg; 1.pl.excl.2.pl.nfut.neg; 1.pl.incl.3.pl.nfut.neg; 2.sg.1.sg.nfut.neg; 2.sg.1.pl.excl.nfut.neg; 2.pl.1.sg.nfut.neg; 2.pl.1.sg.nfut.neg; 2.pl.1.pl.excl.nfut.neg; 2.pl.1.pl.excl.nfut.neg; 3.sg.1.sg.nfut.neg; 3.sg.1.pl.excl.nfut.neg; 3.sg.1.pl.incl.nfut.neg; 3.pl.1.sg.nfut.neg; 3.pl.1.pl.excl.nfut.neg; 3.pl.1.pl.incl.nfut.neg; 3.sg.2.sg.nfut.neg; 3.sg.2.pl.nfut.neg; 3.sg.2.pl.nfut.neg; 3.pl.2.sg.nfut.neg; 3.pl.2.pl.nfut.neg,komnungthangtampak015; komnungthangtampak016; komnungthangtampak017; komnungthangtampak019; komnungthangtampak020; komnungthangtampak022; komnungthangtampak023; komnungthangtampak024; komnungthangtampak039; komnungthangtampak040; komnungthangtampak041; komnungthangtampak042; komnungthangtampak043; komnungthangtampak044; komnungthangtampak045; komnungthangtampak046; komnungthangtampak047; komnungthangtampak048; komnungthangtampak049; komnungthangtampak050; komnungthangtampak051; komnungthangtampak052; komnungthangtampak053; komnungthangtampak054; komnungthangtampak055; komnungthangtampak056; komnungthangtampak057; komnungthangtampak058; komnungthangtampak059; komnungthangtampak062; komnungthangtampak064; komnungthangtampak068; komnungthangtampak069; komnungthangtampak071; komnungthangtampak072; komnungthangtampak074; komnungthangtampak076; komnungthangtampak078; komnungthangtampak079; komnungthangtampak080; komnungthangtampak081; komnungthangtampak083; komnungthangtampak100; komnungthangtampak101; komnungthangtampak102; komnungthangtampak103; komnungthangtampak104; komnungthangtampak105; komnungthangtampak108; komnungthangtampak109; komnungthangtampak110; komnungthangtampak111; komnungthangtampak112; komnungthangtampak123; komnungthangtampak126; komnungthangtampak127; komnungthangtampak128; komnungthangtampak129; komnungthangtampak130; komnungthangtampak131; komnungthangtampak132; komnungthangtampak133; komnungthangtampak145; komnungthangtampak146; komnungthangtampak147; komnungthangtampak148; komnungthangtampak149; komnungthangtampak150; komnungthangtampak151; komnungthangtampak152; komnungthangtampak153; komnungthangtampak154; komnungthangtampak155; komnungthangtampak156; komnungthangtampak157; komnungthangtampak158; komnungthangtampak160; komnungthangtampak161; komnungthangtampak162; komnungthangtampak163; komnungthangtampak175; komnungthangtampak177; komnungthangtampak180; komnungthangtampak182; komnungthangtampak196; komnungthangtampak197; komnungthangtampak198; komnungthangtampak199; komnungthangtampak200; komnungthangtampak201; komnungthangtampak202; komnungthangtampak203; komnungthangtampak205; komnungthangtampak206; komnungthangtampak207; komnungthangtampak208; komnungthangtampak211; komnungthangtampak213; komnungthangtampak215; komnungthangtampak216; komnungthangtampak218; komnungthangtampak220; komnungthangtampak221; komnungthangtampak224; komnungthangtampak225; komnungthangtampak227; komnungthangtampak229; komnungthangtampak231; komnungthangtampak233; komnungthangtampak245; komnungthangtampak246; komnungthangtampak247; komnungthangtampak249; komnungthangtampak250; komnungthangtampak251; komnungthangtampak252; komnungthangtampak253; komnungthangtampak267; komnungthangtampak271; komnungthangtampak272; komnungthangtampak273; komnungthangtampak274; komnungthangtampak275; komnungthangtampak276; komnungthangtampak285; komnungthangtampak286; komnungthangtampak287; komnungthangtampak288; komnungthangtampak289; komnungthangtampak291; komnungthangtampak292; komnungthangtampak293; komnungthangtampak294; komnungthangtampak295; komnungthangtampak296,komnungthangtampak
komnungthangtampakM24,n a n,pre,2.pl.1.pl.excl.nfut.aff; 2.pl.1.pl.excl.nfut.aff,komnungthangtampak203; komnungthangtampak204,komnungthangtampak
komnungthangtampakM25,n a ŋ,free,2.sg; 2.pl,komnungthangtampak004; komnungthangtampak005,komnungthangtampak
komnungthangtampakM26,n i,free,1.pl.excl; 1.pl.incl; 2.pl; 3.pl; 3.pl,komnungthangtampak002; komnungthangtampak003; komnungthangtampak005; komnungthangtampak007; komnungthangtampak008,komnungthangtampak
komnungthangtampakM27,n i,pre,1.pl.incl.3.sg.fut.aff; 1.pl.incl.3.pl.fut.aff; 1.pl.incl.3.pl.fut.aff; 2.sg.1.pl.excl.fut.aff; 2.pl.1.sg.fut.aff; 2.pl.1.pl.excl.fut.aff; 2.pl.1.pl.excl.fut.aff; 3.sg.1.sg.fut.aff; 3.sg.1.pl.excl.fut.aff; 3.sg.1.pl.incl.fut.aff; 3.sg.1.pl.incl.fut.aff; 3.pl.1.sg.fut.aff; 3.pl.1.pl.incl.fut.aff; 3.sg.2.sg.fut.aff; 3.pl.2.pl.fut.aff; 1.pl.excl.2.sg.nfut.aff; 1.pl.incl.3.sg.nfut.aff; 1.pl.incl.3.pl.nfut.aff; 2.pl.1.pl.excl.nfut.aff; 3.sg.1.sg.nfut.aff; 3.sg.1.pl.excl.nfut.aff; 3.sg.1.pl.incl.nfut.aff; 3.pl.1.sg.nfut.aff; 3.pl.1.pl.excl.nfut.aff; 3.sg.2.sg.nfut.aff; 3.sg.2.pl.nfut.aff; 3.pl.2.pl.nfut.aff,komnungthangtampak031; komnungthangtampak034; komnungthangtampak035; komnungthangtampak044; komnungthangtampak045; komnungthangtampak049; komnungthangtampak052; komnungthangtampak063; komnungthangtampak065; komnungthangtampak066; komnungthangtampak067; komnungthangtampak070; komnungthangtampak075; komnungthangtampak077; komnungthangtampak085; komnungthangtampak181; komnungthangtampak189; komnungthangtampak193; komnungthangtampak204; komnungthangtampak212; komnungthangtampak214; komnungthangtampak217; komnungthangtampak219; komnungthangtampak223; komnungthangtampak228; komnungthangtampak230; komnungthangtampak235,komnungthangtampak
komnungthangtampakM28,s i k,post,1.pl.excl.2.sg.fut.aff; 2.sg.1.sg.fut.aff; 2.pl.1.sg.fut.aff,komnungthangtampak021; komnungthangtampak041; komnungthangtampak047,komnungthangtampak
komnungthangtampakM29,tʃ e,post,1.sg.2.sg.fut.aff; 1.pl.excl.2.sg.fut.aff; 1.pl.excl.2.sg.fut.aff; 1.pl.excl.2.sg.fut.aff; 2.sg.fut.aff; 3.pl.2.sg.fut.aff; 3.pl.2.sg.fut.aff; 1.sg.2.sg.fut.neg; 2.sg.fut.neg; 2.sg.1.sg.fut.neg; 2.sg.1.sg.fut.neg; 2.sg.1.pl.excl.fut.neg; 2.sg.1.pl.excl.fut.neg; 2.sg.3.sg.fut.neg; 2.sg.3.sg.fut.neg; 2.sg.3.pl.fut.neg; 2.sg.3.pl.fut.neg; 3.sg.2.pl.fut.neg; 1.sg.2.sg.nfut.aff; 1.sg.2.sg.nfut.aff; 1.pl.excl.2.sg.nfut.aff; 2.sg.nfut.aff; 3.sg.2.sg.nfut.aff; 3.pl.2.sg.nfut.aff; 3.pl.2.sg.nfut.aff; 1.sg.2.sg.nfut.neg; 1.pl.excl.2.sg.nfut.neg; 2.sg.nfut.neg; 2.sg.1.sg.nfut.neg; 2.sg.1.pl.excl.nfut.neg; 2.sg.3.sg.nfut.neg; 2.sg.3.pl.nfut.neg,komnungthangtampak015; komnungthangtampak019; komnungthangtampak020; komnungthangtampak021; komnungthangtampak037; komnungthangtampak081; komnungthangtampak082; komnungthangtampak100; komnungthangtampak124; komnungthangtampak126; komnungthangtampak127; komnungthangtampak128; komnungthangtampak129; komnungthangtampak134; komnungthangtampak135; komnungthangtampak136; komnungthangtampak137; komnungthangtampak159; komnungthangtampak175; komnungthangtampak176; komnungthangtampak180; komnungthangtampak194; komnungthangtampak227; komnungthangtampak231; komnungthangtampak232; komnungthangtampak245; komnungthangtampak249; komnungthangtampak268; komnungthangtampak271; komnungthangtampak272; komnungthangtampak277; komnungthangtampak278,komnungthangtampak
komnungthangtampakM30,tʃ ei,post,1.pl.excl.2.pl.fut.aff; 2.pl.3.sg.fut.neg; 2.pl.3.pl.fut.neg; 2.pl.3.pl.fut.neg; 1.sg.2.pl.nfut.aff; 1.pl.excl.2.pl.nfut.aff; 1.pl.excl.2.pl.nfut.neg; 2.pl.nfut.neg; 2.pl.1.sg.nfut.neg; 2.pl.3.sg.nfut.neg; 2.pl.3.pl.nfut.neg,komnungthangtampak024; komnungthangtampak139; komnungthangtampak140; komnungthangtampak142; komnungthangtampak179; komnungthangtampak184; komnungthangtampak254; komnungthangtampak269; komnungthangtampak274; komnungthangtampak280; komnungthangtampak282,komnungthangtampak
komnungthangtampakM31,tʃ ui,post,1.sg.2.pl.fut.aff; 1.sg.2.pl.fut.aff; 1.pl.excl.2.pl.fut.aff; 1.pl.excl.2.pl.fut.aff; 2.pl.fut.aff; 3.sg.2.pl.fut.aff; 3.pl.2.pl.fut.aff; 3.pl.2.pl.fut.aff; 1.sg.2.pl.fut.neg; 1.sg.2.pl.fut.neg; 2.pl.fut.neg; 2.pl.1.sg.fut.neg; 2.pl.1.pl.excl.fut.neg; 2.pl.1.pl.excl.fut.neg; 2.pl.3.sg.fut.neg; 2.pl.3.pl.fut.neg; 3.sg.2.pl.fut.neg; 1.sg.2.pl.nfut.aff; 1.sg.2.pl.nfut.aff; 1.pl.excl.2.pl.nfut.aff; 1.pl.excl.2.pl.nfut.aff; 2.pl.nfut.aff; 3.sg.2.pl.nfut.aff; 3.pl.2.pl.nfut.aff; 3.pl.2.pl.nfut.aff; 1.sg.2.pl.nfut.neg; 1.sg.2.pl.nfut.neg; 1.pl.excl.2.pl.nfut.neg; 1.pl.excl.2.pl.nfut.neg; 1.pl.excl.2.pl.nfut.neg; 2.pl.nfut.neg; 2.pl.1.sg.nfut.neg; 2.pl.1.pl.excl.nfut.neg; 2.pl.3.sg.nfut.neg; 2.pl.3.pl.nfut.neg,komnungthangtampak017; komnungthangtampak018; komnungthangtampak022; komnungthangtampak023; komnungthangtampak038; komnungthangtampak078; komnungthangtampak083; komnungthangtampak084; komnungthangtampak102; komnungthangtampak103; komnungthangtampak125; komnungthangtampak130; komnungthangtampak132; komnungthangtampak133; komnungthangtampak138; komnungthangtampak141; komnungthangtampak158; komnungthangtampak177; komnungthangtampak178; komnungthangtampak182; komnungthangtampak183; komnungthangtampak195; komnungthangtampak229; komnungthangtampak233; komnungthangtampak234; komnungthangtampak247; komnungthangtampak248; komnungthangtampak250; komnungthangtampak251; komnungthangtampak252; komnungthangtampak270; komnungthangtampak273; komnungthangtampak275; komnungthangtampak279; komnungthangtampak281,komnungthangtampak
komnungthangtampakM32,u ŋ,post,1.pl.excl.fut.aff; 1.pl.excl.fut.aff; 2.sg.1.pl.excl.fut.aff; 2.sg.1.pl.excl.fut.aff; 2.pl.1.pl.excl.fut.aff; 2.pl.1.pl.excl.fut.aff; 2.pl.1.pl.excl.fut.aff; 3.sg.1.pl.excl.fut.aff; 3.sg.1.pl.incl.fut.aff; 3.pl.1.pl.excl.fut.aff; 3.pl.1.pl.excl.fut.aff; 3.pl.1.pl.excl.fut.aff; 3.pl.3.sg.fut.aff; 1.pl.excl.fut.neg; 1.pl.excl.fut.neg; 1.pl.excl.2.sg.fut.neg; 1.pl.excl.2.sg.fut.neg; 1.pl.excl.2.pl.fut.neg; 1.pl.excl.2.pl.fut.neg; 1.pl.excl.3.sg.fut.neg; 1.pl.excl.3.sg.fut.neg; 1.pl.incl.3.pl.fut.neg; 1.pl.excl.nfut.aff; 1.pl.excl.3.pl.nfut.aff; 2.sg.1.pl.excl.nfut.aff; 2.sg.1.pl.excl.nfut.aff; 2.pl.1.pl.excl.nfut.aff; 2.pl.1.pl.excl.nfut.aff; 2.pl.1.pl.excl.nfut.aff; 3.sg.1.pl.excl.nfut.aff; 3.pl.1.pl.excl.nfut.aff; 3.pl.1.pl.excl.nfut.aff; 3.pl.1.pl.incl.nfut.aff; 1.pl.excl.nfut.neg; 1.pl.excl.nfut.neg; 1.sg.2.pl.nfut.neg; 1.pl.excl.2.sg.nfut.neg; 1.pl.excl.2.pl.nfut.neg; 1.pl.excl.2.pl.nfut.neg; 1.pl.excl.2.pl.nfut.neg; 1.pl.excl.2.pl.nfut.neg; 1.pl.excl.3.sg.nfut.neg; 1.pl.excl.3.sg.nfut.neg; 1.pl.excl.3.pl.nfut.neg; 1.pl.excl.3.pl.nfut.neg; 2.pl.1.pl.excl.nfut.neg; 3.pl.1.pl.excl.nfut.neg,komnungthangtampak011; komnungthangtampak012; komnungthangtampak042; komnungthangtampak043; komnungthangtampak049; komnungthangtampak050; komnungthangtampak051; komnungthangtampak064; komnungthangtampak066; komnungthangtampak071; komnungthangtampak072; komnungthangtampak073; komnungthangtampak091; komnungthangtampak096; komnungthangtampak097; komnungthangtampak108; komnungthangtampak109; komnungthangtampak111; komnungthangtampak112; komnungthangtampak115; komnungthangtampak116; komnungthangtampak122; komnungthangtampak173; komnungthangtampak192; komnungthangtampak198; komnungthangtampak199; komnungthangtampak202; komnungthangtampak203; komnungthangtampak204; komnungthangtampak213; komnungthangtampak220; komnungthangtampak221; komnungthangtampak226; komnungthangtampak242; komnungthangtampak243; komnungthangtampak248; komnungthangtampak249; komnungthangtampak251; komnungthangtampak252; komnungthangtampak253; komnungthangtampak254; komnungthangtampak259; komnungthangtampak260; komnungthangtampak264; komnungthangtampak265; komnungthangtampak276; komnungthangtampak290,komnungthangtampak
komnungthangtampakM33,ŋ,post,1.sg.fut.aff; 1.pl.incl.fut.aff; 1.sg.2.pl.fut.aff; 1.pl.excl.2.sg.fut.aff; 1.pl.excl.2.pl.fut.aff; 1.sg.3.sg.fut.aff; 1.sg.3.pl.fut.aff; 1.pl.excl.3.sg.fut.aff; 1.pl.excl.3.pl.fut.aff; 1.pl.incl.3.pl.fut.aff; 1.pl.incl.3.pl.fut.aff; 2.sg.fut.aff; 2.pl.fut.aff; 2.sg.1.sg.fut.aff; 2.sg.1.pl.excl.fut.aff; 2.sg.1.pl.excl.fut.aff; 2.pl.1.sg.fut.aff; 2.pl.1.sg.fut.aff; 2.pl.1.pl.excl.fut.aff; 2.sg.3.sg.fut.aff; 2.sg.3.pl.fut.aff; 2.pl.3.pl.fut.aff; 3.sg.1.sg.fut.aff; 3.sg.1.pl.excl.fut.aff; 3.sg.1.pl.incl.fut.aff; 3.pl.1.sg.fut.aff; 3.pl.1.pl.excl.fut.aff; 3.pl.1.pl.incl.fut.aff; 3.sg.2.sg.fut.aff; 3.sg.2.pl.fut.aff; 3.sg.2.pl.fut.aff; 3.pl.2.sg.fut.aff; 3.pl.2.pl.fut.aff; 3.sg.3.sg.fut.aff; 3.pl.3.pl.fut.aff; 1.sg.fut.neg; 1.pl.excl.fut.neg; 1.pl.incl.fut.neg; 1.sg.2.sg.fut.neg; 1.sg.2.pl.fut.neg; 1.sg.2.pl.fut.neg; 1.sg.2.pl.fut.neg; 1.sg.3.pl.fut.neg; 1.pl.excl.2.sg.fut.neg; 1.pl.excl.2.pl.fut.neg; 1.sg.3.sg.fut.neg; 1.pl.excl.3.sg.fut.neg; 1.pl.excl.3.pl.fut.neg; 1.pl.incl.3.pl.fut.neg; 2.sg.fut.neg; 2.pl.fut.neg; 2.sg.1.sg.fut.neg; 2.sg.1.pl.excl.fut.neg; 2.pl.1.pl.excl.fut.neg; 2.sg.3.sg.fut.neg; 2.sg.3.pl.fut.neg; 2.pl.3.sg.fut.neg; 2.pl.3.pl.fut.neg; 3.sg.fut.neg; 3.sg.1.sg.fut.neg; 3.sg.1.pl.excl.fut.neg; 3.sg.1.pl.incl.fut.neg; 3.pl.1.sg.fut.neg; 3.pl.1.pl.incl.fut.neg; 3.sg.2.sg.fut.neg; 3.sg.2.pl.fut.neg; 3.pl.2.pl.fut.neg; 3.sg.3.sg.fut.neg; 3.sg.3.pl.fut.neg; 3.pl.3.pl.fut.neg; 1.sg.3.sg.nfut.aff; 1.pl.excl.3.pl.nfut.aff; 3.pl.1.pl.excl.nfut.aff; 3.sg.2.pl.nfut.aff; 3.sg.2.pl.nfut.neg,komnungthangtampak010; komnungthangtampak014; komnungthangtampak018; komnungthangtampak020; komnungthangtampak023; komnungthangtampak026; komnungthangtampak028; komnungthangtampak030; komnungthangtampak033; komnungthangtampak035; komnungthangtampak036; komnungthangtampak037; komnungthangtampak038; komnungthangtampak040; komnungthangtampak043; komnungthangtampak044; komnungthangtampak046; komnungthangtampak048; komnungthangtampak052; komnungthangtampak054; komnungthangtampak056; komnungthangtampak059; komnungthangtampak063; komnungthangtampak065; komnungthangtampak067; komnungthangtampak070; komnungthangtampak073; komnungthangtampak075; komnungthangtampak077; komnungthangtampak079; komnungthangtampak080; komnungthangtampak082; komnungthangtampak085; komnungthangtampak087; komnungthangtampak093; komnungthangtampak094; komnungthangtampak097; komnungthangtampak099; komnungthangtampak101; komnungthangtampak103; komnungthangtampak104; komnungthangtampak105; komnungthangtampak107; komnungthangtampak109; komnungthangtampak112; komnungthangtampak114; komnungthangtampak116; komnungthangtampak120; komnungthangtampak122; komnungthangtampak124; komnungthangtampak125; komnungthangtampak127; komnungthangtampak129; komnungthangtampak133; komnungthangtampak135; komnungthangtampak137; komnungthangtampak139; komnungthangtampak142; komnungthangtampak143; komnungthangtampak146; komnungthangtampak148; komnungthangtampak150; komnungthangtampak151; komnungthangtampak155; komnungthangtampak157; komnungthangtampak159; komnungthangtampak163; komnungthangtampak165; komnungthangtampak167; komnungthangtampak170; komnungthangtampak186; komnungthangtampak191; komnungthangtampak222; komnungthangtampak230; komnungthangtampak294,komnungthangtampak
komnungthangtampakM34,⁇ a,pre,1.pl.incl.fut.aff,komnungthangtampak014,komnungthangtampak
